,Date,Percent Illumination,Total Crimes,City
5285,2017-06-20,21.0,444,San Francisco
5286,2017-06-21,13.0,434,San Francisco
5287,2017-06-22,6.0,415,San Francisco
5288,2017-06-23,1.0,473,San Francisco
5289,2017-06-24,0.0,490,San Francisco
5290,2017-06-25,2.0,557,San Francisco
5291,2017-06-26,6.0,426,San Francisco
5292,2017-06-27,13.0,403,San Francisco
5293,2017-06-28,22.0,361,San Francisco
5294,2017-06-29,32.0,384,San Francisco
5295,2017-06-30,42.0,422,San Francisco
5296,2017-07-01,52.0,440,San Francisco
5297,2017-07-02,62.0,406,San Francisco
5298,2017-07-03,71.0,419,San Francisco
5299,2017-07-04,79.0,380,San Francisco
5300,2017-07-05,86.0,406,San Francisco
5301,2017-07-06,92.0,418,San Francisco
5302,2017-07-07,96.0,411,San Francisco
5303,2017-07-08,99.0,466,San Francisco
5304,2017-07-09,100.0,441,San Francisco
5305,2017-07-10,99.0,407,San Francisco
5306,2017-07-11,96.0,389,San Francisco
5307,2017-07-12,91.0,400,San Francisco
5308,2017-07-13,85.0,477,San Francisco
5309,2017-07-14,77.0,436,San Francisco
5310,2017-07-15,67.0,472,San Francisco
5311,2017-07-16,57.0,405,San Francisco
5312,2017-07-17,46.0,448,San Francisco
5313,2017-07-18,34.0,436,San Francisco
5314,2017-07-19,24.0,435,San Francisco
5315,2017-07-20,15.0,448,San Francisco
5316,2017-07-21,7.0,451,San Francisco
5317,2017-07-22,2.0,441,San Francisco
5318,2017-07-23,0.0,442,San Francisco
5319,2017-07-24,1.0,381,San Francisco
5320,2017-07-25,4.0,430,San Francisco
5321,2017-07-26,10.0,397,San Francisco
5322,2017-07-27,18.0,406,San Francisco
5323,2017-07-28,27.0,468,San Francisco
5324,2017-07-29,36.0,455,San Francisco
5325,2017-07-30,46.0,391,San Francisco
5326,2017-07-31,56.0,369,San Francisco
5327,2017-08-01,65.0,411,San Francisco
5328,2017-08-02,74.0,435,San Francisco
5329,2017-08-03,82.0,393,San Francisco
5330,2017-08-04,88.0,399,San Francisco
5331,2017-08-05,94.0,430,San Francisco
5332,2017-08-06,98.0,347,San Francisco
5333,2017-08-07,100.0,395,San Francisco
5334,2017-08-08,100.0,411,San Francisco
5335,2017-08-09,98.0,410,San Francisco
5336,2017-08-10,94.0,372,San Francisco
5337,2017-08-11,88.0,465,San Francisco
5338,2017-08-12,80.0,496,San Francisco
5339,2017-08-13,70.0,383,San Francisco
5340,2017-08-14,60.0,367,San Francisco
5341,2017-08-15,48.0,445,San Francisco
5342,2017-08-16,37.0,368,San Francisco
5343,2017-08-17,26.0,422,San Francisco
5344,2017-08-18,17.0,450,San Francisco
5345,2017-08-19,9.0,423,San Francisco
5346,2017-08-20,3.0,439,San Francisco
5347,2017-08-21,0.0,426,San Francisco
5348,2017-08-22,0.0,406,San Francisco
5349,2017-08-23,3.0,383,San Francisco
5350,2017-08-24,7.0,443,San Francisco
5351,2017-08-25,14.0,460,San Francisco
5352,2017-08-26,21.0,420,San Francisco
5353,2017-08-27,30.0,378,San Francisco
5354,2017-08-28,39.0,422,San Francisco
5355,2017-08-29,49.0,388,San Francisco
5356,2017-08-30,58.0,447,San Francisco
5357,2017-08-31,67.0,438,San Francisco
5358,2017-09-01,76.0,548,San Francisco
5359,2017-09-02,84.0,400,San Francisco
5360,2017-09-03,90.0,355,San Francisco
5361,2017-09-04,95.0,386,San Francisco
5362,2017-09-05,99.0,380,San Francisco
5363,2017-09-06,100.0,410,San Francisco
5364,2017-09-07,99.0,402,San Francisco
5365,2017-09-08,96.0,441,San Francisco
5366,2017-09-09,90.0,418,San Francisco
5367,2017-09-10,82.0,431,San Francisco
5368,2017-09-11,73.0,441,San Francisco
5369,2017-09-12,62.0,414,San Francisco
5370,2017-09-13,51.0,399,San Francisco
5371,2017-09-14,39.0,442,San Francisco
5372,2017-09-15,29.0,442,San Francisco
5373,2017-09-16,19.0,482,San Francisco
5374,2017-09-17,11.0,360,San Francisco
5375,2017-09-18,5.0,433,San Francisco
5376,2017-09-19,1.0,337,San Francisco
5377,2017-09-20,0.0,398,San Francisco
5378,2017-09-21,1.0,383,San Francisco
5379,2017-09-22,4.0,506,San Francisco
5380,2017-09-23,10.0,490,San Francisco
5381,2017-09-24,16.0,358,San Francisco
5382,2017-09-25,24.0,403,San Francisco
5383,2017-09-26,32.0,464,San Francisco
5384,2017-09-27,42.0,478,San Francisco
5385,2017-09-28,51.0,427,San Francisco
5386,2017-09-29,60.0,431,San Francisco
5387,2017-09-30,70.0,425,San Francisco
5388,2017-10-01,78.0,427,San Francisco
5389,2017-10-02,86.0,374,San Francisco
5390,2017-10-03,92.0,439,San Francisco
5391,2017-10-04,97.0,423,San Francisco
5392,2017-10-05,100.0,422,San Francisco
5393,2017-10-06,100.0,445,San Francisco
5394,2017-10-07,97.0,453,San Francisco
5395,2017-10-08,92.0,457,San Francisco
5396,2017-10-09,85.0,409,San Francisco
5397,2017-10-10,75.0,427,San Francisco
5398,2017-10-11,65.0,409,San Francisco
5399,2017-10-12,54.0,413,San Francisco
5400,2017-10-13,42.0,493,San Francisco
5401,2017-10-14,32.0,484,San Francisco
5402,2017-10-15,22.0,417,San Francisco
5403,2017-10-16,14.0,458,San Francisco
5404,2017-10-17,7.0,434,San Francisco
5405,2017-10-18,3.0,432,San Francisco
5406,2017-10-19,1.0,382,San Francisco
5407,2017-10-20,0.0,450,San Francisco
5408,2017-10-21,2.0,430,San Francisco
5409,2017-10-22,6.0,432,San Francisco
5410,2017-10-23,11.0,420,San Francisco
5411,2017-10-24,18.0,368,San Francisco
5412,2017-10-25,25.0,443,San Francisco
5413,2017-10-26,34.0,488,San Francisco
5414,2017-10-27,43.0,492,San Francisco
5415,2017-10-28,53.0,412,San Francisco
5416,2017-10-29,62.0,393,San Francisco
5417,2017-10-30,72.0,430,San Francisco
5418,2017-10-31,81.0,399,San Francisco
5419,2017-11-01,88.0,420,San Francisco
5420,2017-11-02,94.0,373,San Francisco
5421,2017-11-03,98.0,499,San Francisco
5422,2017-11-04,100.0,389,San Francisco
5423,2017-11-05,98.0,399,San Francisco
5424,2017-11-06,94.0,394,San Francisco
5425,2017-11-07,87.0,435,San Francisco
5426,2017-11-08,79.0,449,San Francisco
5427,2017-11-09,68.0,462,San Francisco
5428,2017-11-10,57.0,490,San Francisco
5429,2017-11-11,46.0,432,San Francisco
5430,2017-11-12,36.0,327,San Francisco
5431,2017-11-13,26.0,345,San Francisco
5432,2017-11-14,17.0,449,San Francisco
5433,2017-11-15,10.0,419,San Francisco
5434,2017-11-16,5.0,356,San Francisco
5435,2017-11-17,2.0,424,San Francisco
5436,2017-11-18,0.0,393,San Francisco
5437,2017-11-19,1.0,408,San Francisco
5438,2017-11-20,3.0,433,San Francisco
5439,2017-11-21,7.0,408,San Francisco
5440,2017-11-22,12.0,460,San Francisco
5441,2017-11-23,19.0,288,San Francisco
5442,2017-11-24,27.0,426,San Francisco
5443,2017-11-25,36.0,399,San Francisco
5444,2017-11-26,45.0,369,San Francisco
5445,2017-11-27,55.0,463,San Francisco
5446,2017-11-28,65.0,443,San Francisco
5447,2017-11-29,75.0,411,San Francisco
5448,2017-11-30,84.0,384,San Francisco
5449,2017-12-01,91.0,468,San Francisco
5450,2017-12-02,97.0,387,San Francisco
5451,2017-12-03,100.0,353,San Francisco
5452,2017-12-04,99.0,388,San Francisco
5453,2017-12-05,96.0,400,San Francisco
5454,2017-12-06,90.0,404,San Francisco
5455,2017-12-07,82.0,459,San Francisco
5456,2017-12-08,73.0,420,San Francisco
5457,2017-12-09,62.0,387,San Francisco
5458,2017-12-10,51.0,434,San Francisco
5459,2017-12-11,41.0,411,San Francisco
5460,2017-12-12,31.0,388,San Francisco
5461,2017-12-13,22.0,411,San Francisco
5462,2017-12-14,15.0,448,San Francisco
5463,2017-12-15,9.0,471,San Francisco
5464,2017-12-16,4.0,430,San Francisco
5465,2017-12-17,1.0,399,San Francisco
5466,2017-12-18,0.0,424,San Francisco
5467,2017-12-19,1.0,367,San Francisco
5468,2017-12-20,3.0,432,San Francisco
5469,2017-12-21,8.0,439,San Francisco
5470,2017-12-22,13.0,411,San Francisco
5471,2017-12-23,20.0,438,San Francisco
5472,2017-12-24,29.0,320,San Francisco
5473,2017-12-25,38.0,273,San Francisco
5474,2017-12-26,48.0,320,San Francisco
5475,2017-12-27,59.0,384,San Francisco
5476,2017-12-28,69.0,422,San Francisco
5477,2017-12-29,79.0,408,San Francisco
5478,2017-12-30,88.0,424,San Francisco
5479,2017-12-31,94.0,424,San Francisco
